"Timestamp","Hour","DayOfWeek","IsWeekend","Temperature","Lighting_LED","Lighting_Tube","Cooling_Fan_Ceiling","Cooling_Fan_Table","Cooling_AC","Cooling_Cooler","Electronics_TV","Electronics_Laptop","Electronics_Desktop","Electronics_Charger","Electronics_WiFi","Kitchen_Microwave","Kitchen_Induction","Kitchen_Kettle","Kitchen_Mixer","Kitchen_Toaster","Kitchen_Coffee","Utility_Washing","Utility_Dishwasher","Utility_Vacuum","Utility_Iron","Heating_Water","Heating_Room","Smart_Speaker","Smart_CCTV","Smart_Purifier","Smart_Humidifier","Others_Refrigerator","Others_Purifier","Others_Exhaust","Total_Consumption"
"2024-04-04T00:10:00","0","3","0","18.3","0.048","0.079","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.513","0.005","0.01","0.0","0.0","0.136","0.03","0","1.821"
"2024-04-04T00:11:00","0","3","0","20.2","0.047","0.06","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.012","0.0","0.0","0.114","0.011","0","0.244"
"2024-04-04T00:12:00","0","3","0","18.7","0.035","0.053","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.582","0","0.009","0.0","0.0","0.113","0.024","0","1.816"
"2024-04-04T00:13:00","0","3","0","18.7","0.031","0.067","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.876","0.002","0.013","0.0","0.0","0.142","0.028","0","2.159"
"2024-04-04T00:14:00","0","3","0","18.8","0.019","0.057","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.832","0","0.013","0.0","0.0","0.13","0.024","0","1.075"
"2024-04-04T00:15:00","0","3","0","21.6","0.025","0.069","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.007","0.0","0.0","0.115","0.026","0","0.242"
"2024-04-04T00:16:00","0","3","0","20.8","0.037","0.036","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.01","0.0","0.0","0.125","0.01","0","0.218"
"2024-04-04T00:17:00","0","3","0","20.3","0.039","0.076","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.007","0.0","0.0","0.092","0.021","0","0.235"
"2024-04-04T00:18:00","0","3","0","21.8","0.035","0.031","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.015","0.0","0.0","0.075","0.028","0","0.184"
"2024-04-04T00:19:00","0","3","0","19.1","0.016","0.029","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.491","0.001","0.014","0.0","0.0","0.065","0.018","0","1.634"
"2024-04-04T00:20:00","0","3","0","20.0","0.019","0.077","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.004","0.012","0.0","0.0","0.091","0.012","0","0.215"
"2024-04-04T00:21:00","0","3","0","20.8","0.044","0.053","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.002","0.013","0.0","0.0","0.127","0.019","0","0.258"
"2024-04-04T00:22:00","0","3","0","20.8","0.046","0.023","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.014","0.0","0.0","0.108","0.024","0","0.215"
"2024-04-04T00:23:00","0","3","0","19.2","0.03","0.065","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.846","0.005","0.011","0.0","0.0","0.082","0.012","0","1.051"
"2024-04-04T00:24:00","0","3","0","19.3","0.018","0.076","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.826","0","0.012","0.0","0.0","0.144","0.03","0","1.106"
"2024-04-04T00:25:00","0","3","0","19.7","0.034","0.041","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.906","0.003","0.006","0.0","0.0","0.104","0.029","0","1.123"
"2024-04-04T00:26:00","0","3","0","20.0","0.037","0.079","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.006","0.0","0.0","0.054","0.018","0","0.194"
"2024-04-04T00:27:00","0","3","0","18.4","0.04","0.055","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.343","0","0.007","0.0","0.0","0.098","0.018","0","1.561"
"2024-04-04T00:28:00","0","3","0","20.3","0.034","0.027","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.012","0.0","0.0","0.072","0.013","0","0.158"
"2024-04-04T00:29:00","0","3","0","18.3","0.026","0.065","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.602","0.003","0.008","0.0","0.0","0.125","0.011","0","1.84"
"2024-04-04T00:30:00","0","3","0","21.0","0.043","0.067","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.003","0.014","0.0","0.0","0.074","0.029","0","0.23"
"2024-04-04T00:31:00","0","3","0","20.1","0.012","0.067","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.006","0.0","0.0","0.081","0.015","0","0.181"
"2024-04-04T00:32:00","0","3","0","21.7","0.041","0.033","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.012","0.0","0.0","0.124","0.026","0","0.236"
"2024-04-04T00:33:00","0","3","0","21.3","0.012","0.053","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.015","0.0","0.0","0.089","0.021","0","0.19"
"2024-04-04T00:34:00","0","3","0","21.0","0.02","0.024","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.005","0.014","0.0","0.0","0.147","0.026","0","0.236"
"2024-04-04T00:35:00","0","3","0","21.1","0.025","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.003","0.012","0.0","0.0","0.094","0.021","0","0.175"
"2024-04-04T00:36:00","0","3","0","21.9","0.034","0.072","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.006","0.0","0.0","0.123","0.023","0","0.258"
"2024-04-04T00:37:00","0","3","0","19.5","0.029","0.053","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.56","0.002","0.011","0.0","0.0","0.134","0.021","0","1.81"
"2024-04-04T00:38:00","0","3","0","19.1","0.032","0.035","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.632","0","0.012","0.0","0.0","0.073","0.024","0","1.808"
"2024-04-04T00:39:00","0","3","0","20.2","0.049","0.079","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.001","0.015","0.0","0.0","0.127","0.02","0","0.291"
"2024-04-04T00:40:00","0","3","0","19.3","0.012","0.058","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.959","0.003","0.009","0.0","0.0","0.126","0.018","0","1.185"
"2024-04-04T00:41:00","0","3","0","20.1","0.037","0.045","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.013","0.0","0.0","0.115","0.021","0","0.231"
"2024-04-04T00:42:00","0","3","0","19.3","0.026","0.047","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.518","0.003","0.014","0.0","0.0","0.12","0.029","0","1.757"
"2024-04-04T00:43:00","0","3","0","19.8","0.017","0.022","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.915","0.004","0.007","0.0","0.0","0.052","0.011","0","1.028"
"2024-04-04T00:44:00","0","3","0","19.7","0.04","0.06","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.968","0.005","0.007","0.0","0.0","0.124","0.016","0","1.22"
"2024-04-04T00:45:00","0","3","0","19.1","0.045","0.023","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.125","0.003","0.009","0.0","0.0","0.147","0.02","0","1.372"
"2024-04-04T00:46:00","0","3","0","21.2","0.046","0.033","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.005","0.014","0.0","0.0","0.106","0.023","0","0.227"
"2024-04-04T00:47:00","0","3","0","19.6","0.014","0.022","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.98","0.001","0.006","0.0","0.0","0.135","0.02","0","1.178"
"2024-04-04T00:48:00","0","3","0","19.1","0.015","0.077","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.324","0","0.014","0.0","0.0","0.069","0.013","0","1.512"
"2024-04-04T00:49:00","0","3","0","20.1","0.045","0.035","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.012","0.0","0.0","0.137","0.016","0","0.245"
"2024-04-04T00:50:00","0","3","0","19.2","0.032","0.072","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.264","0","0.007","0.0","0.0","0.106","0.025","0","1.506"
"2024-04-04T00:51:00","0","3","0","20.2","0.047","0.048","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.004","0.013","0.0","0.0","0.052","0.013","0","0.177"
"2024-04-04T00:52:00","0","3","0","21.2","0.013","0.051","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.008","0.0","0.0","0.093","0.017","0","0.182"
"2024-04-04T00:53:00","0","3","0","21.3","0.02","0.062","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.007","0.0","0.0","0.117","0.025","0","0.231"
"2024-04-04T00:54:00","0","3","0","18.9","0.046","0.061","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.968","0.002","0.01","0.0","0.0","0.131","0.01","0","2.228"
"2024-04-04T00:55:00","0","3","0","19.9","0.036","0.064","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.873","0","0.01","0.0","0.0","0.148","0.017","0","2.148"
"2024-04-04T00:56:00","0","3","0","21.2","0.021","0.032","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.009","0.0","0.0","0.12","0.025","0","0.207"
"2024-04-04T00:57:00","0","3","0","21.6","0.031","0.074","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.012","0.0","0.0","0.061","0.022","0","0.2"
"2024-04-04T00:58:00","0","3","0","20.0","0.02","0.071","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.004","0.012","0.0","0.0","0.09","0.025","0","0.222"
"2024-04-04T00:59:00","0","3","0","21.7","0.028","0.053","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.001","0.013","0.0","0.0","0.06","0.013","0","0.168"
"2024-04-04T01:00:00","1","3","0","19.4","0.04","0.078","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.701","0","0.008","0.0","0.0","0.06","0.017","0","1.904"
"2024-04-04T01:01:00","1","3","0","19.3","0.028","0.021","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.487","0.002","0.01","0.0","0.0","0.092","0.03","0","1.67"
"2024-04-04T01:02:00","1","3","0","21.6","0.025","0.057","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.003","0.009","0.0","0.0","0.084","0.012","0","0.19"
"2024-04-04T01:03:00","1","3","0","21.1","0.02","0.026","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.003","0.007","0.0","0.0","0.056","0.025","0","0.137"
"2024-04-04T01:04:00","1","3","0","20.1","0.015","0.076","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.002","0.006","0.0","0.0","0.059","0.028","0","0.186"
"2024-04-04T01:05:00","1","3","0","19.1","0.029","0.027","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.69","0","0.013","0.0","0.0","0.105","0.023","0","1.887"
"2024-04-04T01:06:00","1","3","0","19.3","0.024","0.071","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.877","0","0.012","0.0","0.0","0.065","0.012","0","2.061"
"2024-04-04T01:07:00","1","3","0","18.8","0.033","0.025","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.843","0.005","0.01","0.0","0.0","0.108","0.012","0","2.036"
"2024-04-04T01:08:00","1","3","0","19.4","0.036","0.025","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.716","0","0.01","0.0","0.0","0.105","0.02","0","1.912"
"2024-04-04T01:09:00","1","3","0","21.2","0.038","0.058","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.002","0.01","0.0","0.0","0.075","0.027","0","0.21"
"2024-04-04T01:10:00","1","3","0","18.9","0.043","0.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.533","0","0.008","0.0","0.0","0.13","0.029","0","1.773"
"2024-04-04T01:11:00","1","3","0","19.3","0.029","0.053","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.198","0","0.01","0.0","0.0","0.142","0.018","0","1.45"
"2024-04-04T01:12:00","1","3","0","20.1","0.03","0.063","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.002","0.014","0.0","0.0","0.099","0.017","0","0.225"
"2024-04-04T01:13:00","1","3","0","19.8","0.047","0.054","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.945","0.001","0.009","0.0","0.0","0.065","0.013","0","1.134"
"2024-04-04T01:14:00","1","3","0","21.7","0.042","0.039","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.006","0.0","0.0","0.147","0.016","0","0.25"
"2024-04-04T01:15:00","1","3","0","19.5","0.021","0.028","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.518","0","0.01","0.0","0.0","0.101","0.012","0","1.69"
"2024-04-04T01:16:00","1","3","0","18.5","0.01","0.052","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.874","0.004","0.012","0.0","0.0","0.122","0.022","0","1.096"
"2024-04-04T01:17:00","1","3","0","20.6","0.013","0.077","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.002","0.013","0.0","0.0","0.057","0.023","0","0.185"
"2024-04-04T01:18:00","1","3","0","21.5","0.034","0.064","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.012","0.0","0.0","0.052","0.015","0","0.177"
"2024-04-04T01:19:00","1","3","0","21.3","0.05","0.046","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.005","0.014","0.0","0.0","0.079","0.011","0","0.205"
"2024-04-04T01:20:00","1","3","0","18.7","0.041","0.025","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.866","0","0.008","0.0","0.0","0.143","0.03","0","1.113"
"2024-04-04T01:21:00","1","3","0","21.9","0.016","0.025","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.004","0.009","0.0","0.0","0.075","0.014","0","0.143"
"2024-04-04T01:22:00","1","3","0","19.7","0.023","0.021","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.209","0","0.014","0.0","0.0","0.075","0.024","0","1.366"
"2024-04-04T01:23:00","1","3","0","21.1","0.035","0.021","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.002","0.011","0.0","0.0","0.093","0.012","0","0.174"
"2024-04-04T01:24:00","1","3","0","18.7","0.039","0.024","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.133","0.004","0.012","0.0","0.0","0.087","0.02","0","1.319"
"2024-04-04T01:25:00","1","3","0","21.6","0.011","0.076","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.004","0.005","0.0","0.0","0.135","0.015","0","0.246"
"2024-04-04T01:26:00","1","3","0","18.4","0.042","0.031","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.011","0","0.009","0.0","0.0","0.128","0.016","0","1.237"
"2024-04-04T01:27:00","1","3","0","19.1","0.048","0.045","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.138","0","0.015","0.0","0.0","0.079","0.018","0","1.343"
"2024-04-04T01:28:00","1","3","0","21.2","0.018","0.058","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.009","0.0","0.0","0.054","0.011","0","0.15"
"2024-04-04T01:29:00","1","3","0","21.1","0.039","0.068","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.011","0.0","0.0","0.111","0.022","0","0.251"
"2024-04-04T01:30:00","1","3","0","19.0","0.048","0.062","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.052","0.002","0.009","0.0","0.0","0.112","0.022","0","1.307"
